# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	ncRNA	3799848	3799984	+	OIFKLK_17740	P11	Pseudomonas sRNA P11	RFAM:RF00625, SO:0000655
contig_1	cds	3800024	3802474	+	OIFKLK_17745	nirD	NirD	SO:0001217, UniRef:UniRef50_G8Q318
contig_1	cds	3802527	3802853	+	OIFKLK_17750		Assimilatory nitrite reductase small subunit	SO:0001217, UniRef:UniRef50_A0A071L0B8
contig_1	cds	3802880	3805606	+	OIFKLK_17755		Assimilatory nitrate reductase (NADH) alpha subunit apoprotein	SO:0001217, UniRef:UniRef50_A0A1G9ZTA3
contig_1	cds	3805618	3806355	+	OIFKLK_17760		uroporphyrinogen-III C-methyltransferase	SO:0001217, UniRef:UniRef50_A0A225LZM0
contig_1	cds	3806424	3807476	-	OIFKLK_17765	oprF	outer membrane porin OprF	BlastRules:WP_003087843, SO:0001217, UniRef:UniRef50_Q6VQU2
contig_1	cds	3807585	3808082	-	OIFKLK_17770		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19, PFAM:PF08281.15
contig_1	cds	3808247	3809071	-	OIFKLK_17775		Small-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_A0A078LM00
contig_1	cds	3809074	3809322	-	OIFKLK_17780	crfX	CrfX protein	SO:0001217, UniRef:UniRef50_N2ITC5
contig_1	cds	3809377	3810375	-	OIFKLK_17785	zntB	Zinc transporter ZntB	SO:0001217, UniRef:UniRef50_A0A024HE13
contig_1	cds	3810563	3811051	-	OIFKLK_17790		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	SO:0001217, UniRef:UniRef50_Q88L51
contig_1	cds	3811158	3812168	-	OIFKLK_17795		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DLU4
contig_1	cds	3812238	3814613	-	OIFKLK_17800		Phosphoenolpyruvate synthase	SO:0001217, UniRef:UniRef50_Q02KR1
contig_1	cds	3814785	3815603	+	OIFKLK_17805		Putative phosphoenolpyruvate synthase regulatory protein	SO:0001217, UniRef:UniRef50_Q883Q9
contig_1	cds	3815894	3816433	+	OIFKLK_17810		ATP-dependent zinc protease	SO:0001217, UniRef:UniRef50_A0A078LRA0
contig_1	cds	3816439	3817965	+	OIFKLK_17815		Inactive transglutaminase fused to 7 transmembrane helices	SO:0001217, UniRef:UniRef50_A0A2D7WKD4
contig_1	cds	3817969	3818952	+	OIFKLK_17820		ATP-grasp domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DJT7
contig_1	cds	3819009	3820199	-	OIFKLK_17825		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1B3E5W0
contig_1	cds	3820210	3821808	-	OIFKLK_17830		Aromatic hydrocarbon degradation protein	SO:0001217, UniRef:UniRef50_A0A024HEL1
contig_1	cds	3821828	3822853	-	OIFKLK_17835	filC	Flagellar protein FilC	SO:0001217, UniRef:UniRef50_L0WAR1
contig_1	cds	3822894	3823655	-	OIFKLK_17840		Peptidase C39	SO:0001217, UniRef:UniRef50_A0A246FAL6
contig_1	cds	3823734	3824171	-	OIFKLK_17845		Ice antifreeze protein	SO:0001217, UniRef:UniRef50_A4XVC7
contig_1	cds	3824403	3827126	-	OIFKLK_17850	pknK	Serine/threonine-protein kinase PknK	SO:0001217, UniRef:UniRef50_A0A127MVN1
contig_1	cds	3827129	3829699	-	OIFKLK_17855	luxR	Regulatory protein LuxR	SO:0001217, UniRef:UniRef50_A0A379IUJ4
contig_1	cds	3829999	3831360	+	OIFKLK_17860		aminodeoxychorismate synthase	SO:0001217, UniRef:UniRef50_W6R2W5
contig_1	cds	3831403	3832020	-	OIFKLK_17865		Phosphoserine phosphatase / phosphoserine:homoserine phosphotransferase / homoserine kinase	SO:0001217, UniRef:UniRef50_Q21K49
contig_1	cds	3832224	3832958	+	OIFKLK_17870		Adenosine 5'-phosphosulfate reductase	SO:0001217, UniRef:UniRef50_A0A2D8RBU5
contig_1	cds	3833023	3833370	+	OIFKLK_17875		Thioredoxin family protein	SO:0001217, UniRef:UniRef50_A0A1B3E5V0
contig_1	cds	3833427	3834401	-	OIFKLK_17880	cysB	Transcriptional regulator CysB	SO:0001217, UniRef:UniRef50_B3PGU1
contig_1	cds	3834533	3835030	-	OIFKLK_17885		Usp domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HF67
contig_1	cds	3835193	3836140	-	OIFKLK_17890		2-dehydropantoate 2-reductase	SO:0001217, UniRef:UniRef50_A0A024HFK2
contig_1	cds	3836140	3836520	-	OIFKLK_17895		Thioredoxin	SO:0001217, UniRef:UniRef50_C3K653
contig_1	cds	3836835	3837911	+	OIFKLK_17900		Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	SO:0001217, UniRef:UniRef50_P00888
contig_1	cds	3837969	3838253	-	OIFKLK_17905		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I5QR46
contig_1	cds	3838640	3839329	+	OIFKLK_17910		Crotonase/enoyl-CoA hydratase family protein	SO:0001217, UniRef:UniRef50_A0A069Q1P2
contig_1	cds	3839479	3839667	+	OIFKLK_17915		Secreted protein	SO:0001217, UniRef:UniRef50_A0A8G2RX72
contig_1	cds	3839739	3840245	-	OIFKLK_17920		Macro domain-containing protein	SO:0001217, UniRef:UniRef50_D5CQM3
contig_1	cds	3840466	3840954	+	OIFKLK_17925		hypothetical protein	
contig_1	cds	3841109	3841327	+	OIFKLK_17930		Transmembrane protein	SO:0001217, UniRef:UniRef50_A6V783
contig_1	cds	3841355	3841594	+	OIFKLK_17935		hypothetical protein	
contig_1	cds	3841652	3842374	-	OIFKLK_17940		Amidotransferase	SO:0001217, UniRef:UniRef50_A0A069PZ10
contig_1	cds	3842619	3842990	+	OIFKLK_17945		GST N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q3KFJ9
contig_1	cds	3842999	3843997	-	OIFKLK_17950		Virginiamycin B lyase	SO:0001217, UniRef:UniRef50_Q9I2Z7
contig_1	cds	3844020	3844991	-	OIFKLK_17955		Aldo/keto reductase	SO:0001217, UniRef:UniRef50_A0A080VD88
contig_1	cds	3845143	3846057	+	OIFKLK_17960		putative transcriptional regulator	SO:0001217, UniRef:UniRef50_Q9I2Z9
contig_1	cds	3846311	3848455	-	OIFKLK_17965		3-hydroxyacyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A081NMP7
contig_1	cds	3848469	3849674	-	OIFKLK_17970		3-ketoacyl-CoA thiolase	SO:0001217, UniRef:UniRef50_W7IJB1
contig_1	cds	3850106	3850207	+	OIFKLK_17975		hypothetical protein	
contig_1	cds	3850245	3851132	-	OIFKLK_17980		AEC family transporter	SO:0001217, UniRef:UniRef50_N2IRW7
contig_1	cds	3851245	3852066	+	OIFKLK_17985		Cytochrome c domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3WQ60
contig_1	cds	3852074	3852805	-	OIFKLK_17990		Peptidase	SO:0001217, UniRef:UniRef50_N8WP98
contig_1	cds	3852887	3853687	-	OIFKLK_17995		Protein containing transglutaminase-like domain,putative cysteine protease	SO:0001217, UniRef:UniRef50_W1HVW7
contig_1	cds	3853684	3854637	-	OIFKLK_18000		Alpha-E domain-containing protein	SO:0001217, UniRef:UniRef50_Q0VQJ3
contig_1	cds	3854640	3856052	-	OIFKLK_18005		Circularly permuted type 2 ATP-grasp protein	SO:0001217, UniRef:UniRef50_D0LFZ3
contig_1	cds	3856402	3857100	-	OIFKLK_18010		Glutamine amidotransferase class I	SO:0001217, UniRef:UniRef50_A0A379JWV5
contig_1	cds	3857198	3857539	-	OIFKLK_18015	rraB	RraB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HDW7
contig_1	cds	3857892	3859949	+	OIFKLK_18020		Bifunctional diguanylate cyclase/phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A0Q8EYH4
contig_1	cds	3860120	3862414	+	OIFKLK_18025		Periplasmic beta-glucosidase	SO:0001217, UniRef:UniRef50_P33363
contig_1	cds	3862517	3863161	-	OIFKLK_18030	pscL	SctL family type III secretion system stator protein PscL	BlastRules:WP_003120328, SO:0001217, UniRef:UniRef50_Q01253
contig_1	cds	3863140	3863760	-	OIFKLK_18035	pscK	SctK family type III secretion system sorting platform protein PscK	BlastRules:WP_003113555, SO:0001217, UniRef:UniRef50_A0A3S4TNZ4
contig_1	cds	3863769	3864503	-	OIFKLK_18040	pscJ	SctJ family type III secretion inner membrane ring lipoprotein Psc	BlastRules:WP_003120329, SO:0001217, UniRef:UniRef50_Q01251
contig_1	cds	3864512	3864850	-	OIFKLK_18045	pscI	SctI family type III secretion system inner rod subunit PscI	BlastRules:WP_010895582, SO:0001217, UniRef:UniRef50_A0A5B0X682
contig_1	cds	3864850	3865281	-	OIFKLK_18050	pscH	YopR family T3SS polymerization control protein PscH	BlastRules:WP_003100725, SO:0001217, UniRef:UniRef50_A0A0A8RL86
contig_1	cds	3865278	3865625	-	OIFKLK_18055	pscG	YscG family type III secretion system chaperone PscG	BlastRules:WP_003100735, SO:0001217, UniRef:UniRef50_P95435
contig_1	cds	3865628	3865885	-	OIFKLK_18060	pscF	type III secretion system needle filament protein PscF	BlastRules:WP_003087729, SO:0001217, UniRef:UniRef50_A0A0T6UKJ7
contig_1	cds	3865888	3866091	-	OIFKLK_18065	pscE	YscE family type III secretion system co-chaperone PscE	BlastRules:WP_003115377, SO:0001217, UniRef:UniRef50_Q9I317
contig_1	cds	3866054	3867352	-	OIFKLK_18070	pscD	SctD family type III secretion system inner membrane ring subunit PscD	BlastRules:WP_003113552, SO:0001217, UniRef:UniRef50_A0A124ZXG6
contig_1	cds	3867354	3869156	-	OIFKLK_18075	pscC	SctC family type III secretion system outer membrane ring subunit PscC	BlastRules:WP_003100753, SO:0001217, UniRef:UniRef50_Q01244
contig_1	cds	3869156	3869578	-	OIFKLK_18080	pscB	YscB family type III secretion system chaperone PscB	BlastRules:WP_003113551, SO:0001217, UniRef:UniRef50_A0A0J6IQ48
contig_1	cds	3869612	3870442	-	OIFKLK_18085	exsD	T3SS regulon anti-activator ExsD	BlastRules:WP_003100755, SO:0001217, UniRef:UniRef50_Q9I321
contig_1	cds	3870540	3871436	-	OIFKLK_18090	exsA	T3SS regulon transcriptional activator ExsA	BlastRules:WP_003120334, SO:0001217, UniRef:UniRef50_P26993
contig_1	cds	3871674	3872087	-	OIFKLK_18095	exsB	YscW family type III secretion system pilotin ExsB	BlastRules:WP_003100765, SO:0001217, UniRef:UniRef50_P26994
contig_1	cds	3872096	3872341	-	OIFKLK_18100	exsE	T3SS regulon translocated regulator ExsE	BlastRules:WP_003100766, SO:0001217, UniRef:UniRef50_Q9I322
contig_1	cds	3872350	3872787	-	OIFKLK_18105	exsC	type III secretion system regulatory chaperone ExsC	BlastRules:WP_003100769
contig_1	cds	3872913	3873800	-	OIFKLK_18110	popD	type III secretion system translocon subunit PopD	BlastRules:WP_003113550, SO:0001217, UniRef:UniRef50_G3XCM5
contig_1	cds	3873812	3874984	-	OIFKLK_18115	popB	type III secretion system translocon subunit PopB	BlastRules:WP_010895581, SO:0001217, UniRef:UniRef50_Q9I324
contig_1	cds	3874965	3875471	-	OIFKLK_18120	pcrH	SycD/LcrH family type III secretion system chaperone PcrH	BlastRules:WP_003113548, SO:0001217, UniRef:UniRef50_P21207
contig_1	cds	3875480	3876364	-	OIFKLK_18125	pcrV	type III secretion system needle tip protein PcrV	BlastRules:WP_003100789, SO:0001217, UniRef:UniRef50_A0A0J6IQI1
contig_1	cds	3876374	3876670	-	OIFKLK_18130	pcrG	LcrG family type III secretion system chaperone PcrG	BlastRules:WP_003100790, SO:0001217, UniRef:UniRef50_A0A0C6FCD6
contig_1	cds	3876698	3877132	-	OIFKLK_18135	pcrR	LcrR family type III secretion system chaperone PcrR	BlastRules:WP_003100791, SO:0001217, UniRef:UniRef50_P69959
contig_1	cds	3877129	3879249	-	OIFKLK_18140	pcrD	SctV family type III secretion system export apparatus subunit PcrD	BlastRules:WP_003100792, SO:0001217, UniRef:UniRef50_P0C2V3
contig_1	cds	3879246	3879575	-	OIFKLK_18145	pscY	type III secretion system chaperone PscY	BlastRules:WP_003087695, SO:0001217, UniRef:UniRef50_A0A0J6LIS7
contig_1	cds	3879580	3879945	-	OIFKLK_18150	pscX	type III secretion system protein PscX	BlastRules:WP_003100794, SO:0001217, UniRef:UniRef50_O30534
contig_1	cds	3879942	3880313	-	OIFKLK_18155	pcr2	type III secretion system protein Pcr2	SO:0001217, UniRef:UniRef50_A0A072ZI04, VFDB:VFC0086, VFDB:VFG000195
contig_1	cds	3880300	3880578	-	OIFKLK_18160	pcr1	Acr1 family type III secretion system gatekeeper subunit Pcr1	BlastRules:WP_003087693, SO:0001217, UniRef:UniRef50_O30532
contig_1	cds	3880559	3881425	-	OIFKLK_18165	popN	SctW family type III secretion system gatekeeper subunit PopN	BlastRules:WP_003087692, SO:0001217, UniRef:UniRef50_O30531
contig_1	cds	3881649	3882938	+	OIFKLK_18170	pscN	SctN family type III secretion system ATPase PscN	BlastRules:WP_003113545, SO:0001217, UniRef:UniRef50_A0A379N1G7
contig_1	cds	3882935	3883411	+	OIFKLK_18175	pscO	type III secretion system central stalk protein PscO	BlastRules:WP_003087688, SO:0001217, UniRef:UniRef50_A0A069Q2B3
contig_1	cds	3884080	3884478	+	OIFKLK_18180		Flg-hook domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G0YK45
contig_1	cds	3884475	3885404	+	OIFKLK_18185	pscQ	SctQ family type III secretion system cytoplasmic ring protein PscQ	BlastRules:WP_003114622, SO:0001217, UniRef:UniRef50_A0A8H9ZCI0
contig_1	cds	3885401	3886054	+	OIFKLK_18190	pscR	SctR family type III secretion system export apparatus subunit PscR	BlastRules:WP_003087674, SO:0001217, UniRef:UniRef50_P69980
contig_1	cds	3886057	3886323	+	OIFKLK_18195	pscS	SctS family type III secretion system export apparatus subunit PscS	BlastRules:WP_003087672, SO:0001217, UniRef:UniRef50_P69982
contig_1	cds	3886320	3887108	+	OIFKLK_18200	pscT	SctT family type III secretion system export apparatus subunit PscT	BlastRules:WP_003114621, SO:0001217, UniRef:UniRef50_P69984
contig_1	cds	3887105	3888154	+	OIFKLK_18205	pscU	SctU family type III secretion system export apparatus subunit PscU	BlastRules:WP_003103203, SO:0001217, UniRef:UniRef50_P69986
contig_1	cds	3888260	3890362	-	OIFKLK_18210		Sulfatase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A061JPK1
contig_1	cds	3890365	3891234	-	OIFKLK_18215		Serine/threonine kinase-like protein	SO:0001217, UniRef:UniRef50_Q9X6R1
contig_1	cds	3891395	3892255	-	OIFKLK_18220		Polyamine aminopropyltransferase 1	SO:0001217, UniRef:UniRef50_Q9X6R0
contig_1	cds	3892404	3893297	+	OIFKLK_18225		DNA-3-methyladenine glycosylase 2	SO:0001217, UniRef:UniRef50_A0A5P9C943
contig_1	cds	3893313	3893504	-	OIFKLK_18230		PLDc-N domain-containing protein	SO:0001217, UniRef:UniRef50_A8LUH4
contig_1	cds	3893553	3894230	-	OIFKLK_18235		Enolase-phosphatase E1	SO:0001217, UniRef:UniRef50_Q48389
contig_1	cds	3894302	3894847	-	OIFKLK_18240		Acireductone dioxygenase	SO:0001217, UniRef:UniRef50_Q3KFI8
contig_1	cds	3894844	3895461	-	OIFKLK_18245		Methylthioribulose-1-phosphate dehydratase	SO:0001217, UniRef:UniRef50_Q9I342
contig_1	cds	3895458	3896609	-	OIFKLK_18250	aroC	AroC	SO:0001217, UniRef:UniRef50_G8Q3E6
contig_1	cds	3896653	3897744	-	OIFKLK_18255		Chorismate synthase	SO:0001217, UniRef:UniRef50_A1TRH4
contig_1	cds	3897852	3898835	+	OIFKLK_18260		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A5M9IF00
contig_1	cds	3898913	3899692	+	OIFKLK_18265		N-acetyltransferase	SO:0001217, UniRef:UniRef50_A4XTH7
contig_1	cds	3899717	3900631	-	OIFKLK_18270		50S ribosomal protein L3 glutamine methyltransferase	SO:0001217, UniRef:UniRef50_A0A2D5PID3
contig_1	cds	3900802	3901398	+	OIFKLK_18275		Cysteine hydrolase	SO:0001217, UniRef:UniRef50_A0A423MGB7
contig_1	cds	3901571	3901891	+	OIFKLK_18280		DUF1049 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q9XXP8
contig_1	cds	3901948	3902505	+	OIFKLK_18285		Smr domain protein	SO:0001217, UniRef:UniRef50_A0A267B8M0
contig_1	cds	3902583	3903128	+	OIFKLK_18290		GTP cyclohydrolase 1	SO:0001217, UniRef:UniRef50_A0A6F8T8Y8
contig_1	cds	3903193	3903654	-	OIFKLK_18295		Bacteriohemerythrin	SO:0001217, UniRef:UniRef50_A0A0E3YNC0
contig_1	cds	3903900	3904280	+	OIFKLK_18300		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H3FFH6
contig_1	cds	3904308	3905297	-	OIFKLK_18305	stk1	serine-threonine kinase Stk1	SO:0001217, UniRef:UniRef50_A0A0C5E9Q9, VFDB:VFC0086, VFDB:VFG041029
contig_1	cds	3905294	3906022	-	OIFKLK_18310	stp1	serine/threonine phosphoprotein phosphatase Stp1	SO:0001217, UniRef:UniRef50_A0A127MZ80, VFDB:VFC0086, VFDB:VFG041028
contig_1	cds	3906022	3909549	-	OIFKLK_18315	tssM	type VI secretion system membrane subunit TssM	SO:0001217, UniRef:UniRef50_A0A485ERM4, VFDB:VFC0086, VFDB:VFG041027
contig_1	cds	3909565	3910434	-	OIFKLK_18320	tssL	type IVB secretion system protein IcmH/DotU	SO:0001217, UniRef:UniRef50_G8Q736, VFDB:VFC0086, VFDB:VFG041026
contig_1	cds	3910437	3911768	-	OIFKLK_18325	tssK	type VI secretion system baseplate subunit TssK	VFDB:VFC0086, VFDB:VFG041025
contig_1	cds	3911765	3912271	-	OIFKLK_18330	tssJ	type VI secretion system lipoprotein TssJ	SO:0001217, UniRef:UniRef50_Q1IFS4, VFDB:VFC0086, VFDB:VFG041024
contig_1	cds	3912277	3913470	-	OIFKLK_18335		FHA domain-containing protein	SO:0001217, UniRef:UniRef50_Q3K4I6
contig_1	cds	3913488	3913628	-	OIFKLK_18340		Type VI secretion protein	SO:0001217, UniRef:UniRef50_A0A0D6S485
contig_1	cds	3913717	3915228	-	OIFKLK_18345		transcriptional regulator	SO:0001217, UniRef:UniRef50_G8Q740, VFDB:VFC0086, VFDB:VFG041021
contig_1	cds	3915239	3917866	-	OIFKLK_18350	tssH	type VI secretion system ATPase TssH	SO:0001217, UniRef:UniRef50_G8Q741, VFDB:VFC0086, VFDB:VFG041020
contig_1	cds	3917879	3918886	-	OIFKLK_18355	tssG	type VI secretion system baseplate subunit TssG	SO:0001217, UniRef:UniRef50_G8Q742, VFDB:VFC0086, VFDB:VFG041019
contig_1	cds	3918850	3920637	-	OIFKLK_18360	tssF	Type VI secretion system baseplate subunit TssF	SO:0001217, UniRef:UniRef50_A0A3M5DY09
contig_1	ncRNA	3920864	3920935	-	OIFKLK_18365	P10	Pseudomonas sRNA P10	RFAM:RF01668, SO:0000655
contig_1	cds	3920969	3921376	-	OIFKLK_18370	tssE	type VI secretion system baseplate subunit TssE	SO:0001217, UniRef:UniRef50_A0A1N7UAK1, VFDB:VFC0086, VFDB:VFG041017
contig_1	cds	3921389	3922864	-	OIFKLK_18375	tssC	type VI secretion system contractile sheath large subunit	SO:0001217, UniRef:UniRef50_Q2T6Y3, VFDB:VFC0086, VFDB:VFG041016
contig_1	cds	3922893	3923399	-	OIFKLK_18380	tssB	type VI secretion system contractile sheath small subunit	SO:0001217, UniRef:UniRef50_C3K7U8, VFDB:VFC0086, VFDB:VFG041015
contig_1	cds	3923435	3924991	-	OIFKLK_18385	tssA	type VI secretion system protein TssA	SO:0001217, UniRef:UniRef50_M4WVD1, VFDB:VFC0086, VFDB:VFG041014
contig_1	cds	3926163	3926765	-	OIFKLK_18390		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A193LBU9
contig_1	cds	3926821	3927987	-	OIFKLK_18395		Putative 8-amino-7-oxononanoate synthase	SO:0001217, UniRef:UniRef50_A0A0N0XKL2
contig_1	cds	3928069	3928545	+	OIFKLK_18400		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N2IT34
contig_1	cds	3928596	3929231	-	OIFKLK_18405		DUF2157 domain-containing protein	SO:0001217, UniRef:UniRef50_A6V7D9
contig_1	cds	3929462	3930658	+	OIFKLK_18410		Benzoate membrane transport protein	SO:0001217, UniRef:UniRef50_A0A4R6RQB4
contig_1	cds	3930665	3931558	-	OIFKLK_18415		Bile acid:sodium symporter	SO:0001217, UniRef:UniRef50_A0A1E4KSL8
contig_1	cds	3931717	3932478	-	OIFKLK_18420		Short chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A091AQW8
contig_1	cds	3932729	3933733	+	OIFKLK_18425		Enoyl reductase (ER) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I4V738
contig_1	cds	3933876	3935597	+	OIFKLK_18430		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E3X2
contig_1	cds	3935578	3937536	-	OIFKLK_18435		methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_UPI00062C11DD
contig_1	cds	3937737	3938144	+	OIFKLK_18440		hypothetical protein	PFAM:PF16985.8
contig_1	cds	3938151	3938759	-	OIFKLK_18445		Flavin-Reduct domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HF14
contig_1	cds	3938897	3939244	+	OIFKLK_18450		CENP-V/GFA domain-containing protein	SO:0001217, UniRef:UniRef50_Q2T0Y0
contig_1	cds	3939223	3940332	-	OIFKLK_18455		tRNA 2-selenouridine synthase	SO:0001217, UniRef:UniRef50_Q88PM7
contig_1	cds	3940332	3941366	-	OIFKLK_18460		Selenide, water dikinase	SO:0001217, UniRef:UniRef50_P43911
contig_1	cds	3941450	3941728	-	OIFKLK_18465		Lipoprotein	SO:0001217, UniRef:UniRef50_S6AED4
contig_1	cds	3941843	3942880	+	OIFKLK_18470		PNPLA domain-containing protein	SO:0001217, UniRef:UniRef50_U3B477
contig_1	cds	3942884	3943489	-	OIFKLK_18475		DUF4893 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RPJ7
contig_1	cds	3943600	3944508	-	OIFKLK_18480		Glutaminase	SO:0001217, UniRef:UniRef50_Q5E7S8
contig_1	cds	3944630	3945322	-	OIFKLK_18485		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_V2TRD6
contig_1	cds	3945423	3948080	-	OIFKLK_18490		histidine kinase	SO:0001217, UniRef:UniRef50_C1DIF6
contig_1	cds	3948188	3948739	-	OIFKLK_18495	kdpC	Potassium-transporting ATPase KdpC subunit	SO:0001217, UniRef:UniRef50_P57686
contig_1	cds	3948793	3950865	-	OIFKLK_18500		Potassium-transporting ATPase ATP-binding subunit	SO:0001217, UniRef:UniRef50_Q8PCM1
contig_1	cds	3950877	3952571	-	OIFKLK_18505		Potassium-transporting ATPase potassium-binding subunit	SO:0001217, UniRef:UniRef50_Q88FD7
contig_1	cds	3952582	3952671	-	OIFKLK_18510		K(+)-transporting ATPase subunit F	SO:0001217, UniRef:UniRef50_A0A3R8UW13
contig_1	cds	3952859	3954013	-	OIFKLK_18515		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_V5VFW0
contig_1	cds	3954068	3954934	-	OIFKLK_18520	iclR	IclR family transcriptional regulator	SO:0001217, UniRef:UniRef50_N8WS32
contig_1	cds	3955176	3955961	+	OIFKLK_18525		Enoyl-CoA hydratase-isomerase	SO:0001217, UniRef:UniRef50_A0A0D6JBM4
contig_1	cds	3955965	3957494	+	OIFKLK_18530		3-hydroxy-acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A157M8G2
contig_1	cds	3957632	3958279	+	OIFKLK_18535		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_O68331
contig_1	cds	3958295	3959569	+	OIFKLK_18540		Cyanate transporter	SO:0001217, UniRef:UniRef50_A0A0C5DS85
contig_1	cds	3959621	3960688	-	OIFKLK_18545		AI-2E family transporter	SO:0001217, UniRef:UniRef50_A0A0C4WPR5
contig_1	cds	3960854	3961660	-	OIFKLK_18550		DUF4892 domain-containing protein	SO:0001217, UniRef:UniRef50_W6R1W7
contig_1	cds	3961669	3962331	-	OIFKLK_18555	yfcG	Uncharacterized GST-like protein yfcG	SO:0001217, UniRef:UniRef50_A0A158S6L1
contig_1	cds	3962411	3963271	-	OIFKLK_18560		2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_A0A5E6WHX3
contig_1	cds	3963268	3964080	-	OIFKLK_18565		Alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_A0A077K374
contig_1	cds	3964182	3964823	-	OIFKLK_18570	lysE	Lysine transporter LysE	SO:0001217, UniRef:UniRef50_A0A024HFE8
contig_1	cds	3964864	3965688	-	OIFKLK_18575	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A127MVX5
contig_1	cds	3965746	3966183	-	OIFKLK_18580		Putative esterase PA1618	SO:0001217, UniRef:UniRef50_Q9I3A4
contig_1	cds	3966233	3967900	-	OIFKLK_18585		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_A0A143GDT3
contig_1	cds	3968027	3968491	-	OIFKLK_18590	sixA	Phosphohistidine phosphatase SixA	SO:0001217, UniRef:UniRef50_Q4KFW4
contig_1	cds	3968488	3968829	-	OIFKLK_18595		DUF4389 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N8RS10
contig_1	cds	3968843	3969865	-	OIFKLK_18600		Glycerol-3-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_Q1QUM1
contig_1	cds	3970016	3972124	+	OIFKLK_18605		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A0C5E5L2
contig_1	cds	3972125	3973054	+	OIFKLK_18610		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A6V7I1
contig_1	cds	3973051	3975006	+	OIFKLK_18615		histidine kinase	SO:0001217, UniRef:UniRef50_A0A379IVR6
contig_1	cds	3975195	3975710	+	OIFKLK_18620		3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	SO:0001217, UniRef:UniRef50_Q9PFT5
contig_1	cds	3975722	3976939	+	OIFKLK_18625		Beta-ketoacyl-ACP synthase I (3-oxoacyl-[acyl-carrier-protein] synthase I)	SO:0001217, UniRef:UniRef50_Q1I7M5
contig_1	cds	3977094	3978719	+	OIFKLK_18630		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A1I0UN57
contig_1	cds	3978825	3979265	+	OIFKLK_18635		HTH hxlR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A098U610
contig_1	cds	3979439	3979915	-	OIFKLK_18640		DUF3859 domain-containing protein	SO:0001217, UniRef:UniRef50_Q4KFX3
contig_1	cds	3979984	3980982	-	OIFKLK_18645		5-oxo-L-prolinase, putative	SO:0001217, UniRef:UniRef50_G8Q2C9
contig_1	cds	3981017	3981922	+	OIFKLK_18650		PBPb domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E4WL15
contig_1	cds	3981961	3982383	+	OIFKLK_18655		Nicotinate degradation protein R	SO:0001217, UniRef:UniRef50_A0A0P1G0H0
