# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_974	cds	18793	19470	-	MDNEJI_03121		UPF0111 protein HI_1603	SO:0001217, UniRef:UniRef50_P44271
contig_974	cds	19584	20948	+	MDNEJI_03122		Thiamine triphosphatase	SO:0001217, UniRef:UniRef50_Q88CJ4
contig_974	cds	20986	22770	+	MDNEJI_03123	tfpB	Type IV pilus assembly ATPase TfpB	SO:0001217, UniRef:UniRef50_Q6FA79
contig_974	cds	22992	23444	+	MDNEJI_03124		NfeD-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HTX9
contig_974	cds	23576	23905	+	MDNEJI_03125		DUF2388 domain-containing protein	SO:0001217, UniRef:UniRef50_S6ADG7
contig_974	cds	23940	26906	-	MDNEJI_03126		Glycine dehydrogenase (decarboxylating)	SO:0001217, UniRef:UniRef50_Q8F937
contig_974	cds	26990	27418	-	MDNEJI_03127		Glycine cleavage system H protein 2	SO:0001217, UniRef:UniRef50_Q9HTX6
contig_974	cds	27426	28508	-	MDNEJI_03128		Aminomethyltransferase	SO:0001217, UniRef:UniRef50_Q88CI7
contig_974	cds	28659	30278	-	MDNEJI_03129		FeT family ferric iron ABC transporter permease	SO:0001217, UniRef:UniRef50_A0AAQ1SWM5
contig_974	cds	30346	31344	-	MDNEJI_03130		Iron ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A0C5E4Q1
contig_974	cds	31412	32326	-	MDNEJI_03131	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1T2ZRC8
contig_974	cds	32423	33616	+	MDNEJI_03132		Membrane protein	SO:0001217, UniRef:UniRef50_A0A0R2YGX4
contig_974	cds	33655	34476	+	MDNEJI_03133		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAD1B843
contig_974	cds	34513	35730	-	MDNEJI_03134		2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	SO:0001217, UniRef:UniRef50_A0A089YTV2
contig_974	cds	35759	36241	-	MDNEJI_03135		Tetrameric acyl-CoA thioesterase	SO:0001217, UniRef:UniRef50_F6AHL3
contig_974	cds	36246	37430	-	MDNEJI_03136		2-octaprenyl-6-methoxyphenyl hydroxylase	SO:0001217, UniRef:UniRef50_A0A974RW14
contig_974	cds	37438	38772	-	MDNEJI_03137		Xaa-Pro aminopeptidase	SO:0001217, UniRef:UniRef50_A0A4Z0M0W7
contig_974	cds	38782	39279	-	MDNEJI_03138		hypothetical protein	PFAM:PF03695.18
contig_974	cds	39525	39734	+	MDNEJI_03139		TIGR02449 family protein	SO:0001217, UniRef:UniRef50_A0A024HA60
contig_974	cds	39731	40045	+	MDNEJI_03140	zapA	Cell division protein ZapA	SO:0001217, UniRef:UniRef50_A0A7W7KKA8
contig_974	ncRNA	40079	40257	+	MDNEJI_03141	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_974	cds	40267	40878	+	MDNEJI_03142		5-formyltetrahydrofolate cyclo-ligase	SO:0001217, UniRef:UniRef50_A0A031MIS0
contig_974	cds	40929	41060	-	MDNEJI_03143		hypothetical protein	
contig_974	cds	41245	41703	+	MDNEJI_03144		EVE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P9REA4
contig_974	cds	41713	42837	-	MDNEJI_03145		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A6I3T295
contig_974	cds	42841	45591	-	MDNEJI_03146	rbbA	Ribosome-associated ATPase/putative transporter RbbA	SO:0001217, UniRef:UniRef50_A0A9X2IBW5
contig_974	cds	45588	46661	-	MDNEJI_03147		Membrane fusion protein biotin-lipoyl like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6H9HKJ8
contig_974	cds	46868	47287	-	MDNEJI_03148	fliL	Flagellar protein FliL	SO:0001217, UniRef:UniRef50_A0A3N4AUX3
contig_974	cds	47442	48419	+	MDNEJI_03149	ppsC	Phthiocerol synthesis polyketide synthase type I PpsC	SO:0001217, UniRef:UniRef50_A0A0P0M9B8
contig_974	cds	48669	50015	+	MDNEJI_03150		Glycerol-3-phosphate transporter	SO:0001217, UniRef:UniRef50_P37948
contig_974	cds	50052	51020	-	MDNEJI_03151		hypothetical protein	PFAM:PF00111.32, PFAM:PF00175.26
contig_974	cds	51020	52486	-	MDNEJI_03152		3-octaprenyl-4-hydroxybenzoate carboxy-lyase	SO:0001217, UniRef:UniRef50_P0AAB4
contig_974	cds	52565	54553	-	MDNEJI_03153	oatA	O-acetyltransferase OatA	SO:0001217, UniRef:UniRef50_A0A105TF45
contig_974	cds	54623	55882	-	MDNEJI_03154		Transcription termination factor Rho	SO:0001217, UniRef:UniRef50_Q7NXP1
contig_974	ncRNA-region	55939	56039	-			Pseudomon-Rho RNA	RFAM:RF01720, SO:0005836
contig_974	cds	56127	56453	-	MDNEJI_03155		Thioredoxin	SO:0001217, UniRef:UniRef50_E0SKQ9
contig_974	cds	56652	58157	+	MDNEJI_03156		Exopolyphosphatase	SO:0001217, UniRef:UniRef50_Q9ZN70
contig_974	cds	58144	60354	-	MDNEJI_03157		Polyphosphate kinase	SO:0001217, UniRef:UniRef50_P0DP44
contig_974	cds	60372	61385	-	MDNEJI_03158		Delta-aminolevulinic acid dehydratase	SO:0001217, UniRef:UniRef50_Q59643
contig_974	cds	61629	62219	+	MDNEJI_03159		VTT domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HTV0
contig_974	cds	62384	63052	+	MDNEJI_03160		Glyoxalase	SO:0001217, UniRef:UniRef50_A0A0T9TVN4
contig_974	cds	63148	63621	+	MDNEJI_03161	yigI	Medium/long-chain acyl-CoA thioesterase YigI	SO:0001217, UniRef:UniRef50_A0A8T7JMZ8
contig_974	cds	63606	64088	-	MDNEJI_03162		UPF0178 protein PP_5221	SO:0001217, UniRef:UniRef50_Q88CG0
contig_974	cds	64155	66113	-	MDNEJI_03163		Cystathionine gamma-synthase	SO:0001217, UniRef:UniRef50_A0A2A2IXQ3
contig_974	cds	66161	66790	-	MDNEJI_03164		Homoserine/homoserine lactone efflux protein	SO:0001217, UniRef:UniRef50_A0A6N7CKZ0
contig_974	cds	67020	67778	-	MDNEJI_03165	terC	TerC family protein	SO:0001217, UniRef:UniRef50_A0A0D6EVI2
contig_974	cds	67785	68363	-	MDNEJI_03166		Small-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_A0A5P9C1R2
contig_974	cds	68363	70279	-	MDNEJI_03167		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_K2DRA1
contig_974	cds	70325	70804	+	MDNEJI_03168		TIGR02444 family protein	SO:0001217, UniRef:UniRef50_A6VE29
contig_974	cds	70801	71847	-	MDNEJI_03169		hypothetical protein	
contig_974	cds	71973	72602	+	MDNEJI_03170		putative FKBP-type peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_P30417
contig_974	cds	72664	73146	-	MDNEJI_03171	algQ	Alginate regulatory protein AlgQ	SO:0001217, UniRef:UniRef50_P15275, VFDB:VFC0271, VFDB:VFG000118
contig_974	cds	73426	73917	-	MDNEJI_03172		Disulfide bond formation protein B 1	SO:0001217, UniRef:UniRef50_P21482
contig_974	cds	74096	75334	-	MDNEJI_03173		HemY-like protein	SO:0001217, UniRef:UniRef50_A0A0C4WK57
contig_974	cds	75331	76461	-	MDNEJI_03174		Putative uroporphyrinogen-III C-methyltransferase	SO:0001217, UniRef:UniRef50_A0A0B7DGZ3
contig_974	cds	76488	77243	-	MDNEJI_03175		Uroporphyrinogen-III synthase	SO:0001217, UniRef:UniRef50_A0A6I1L9U6
contig_974	cds	77240	78181	-	MDNEJI_03176		Porphobilinogen deaminase	SO:0001217, UniRef:UniRef50_C6BYB7
contig_974	cds	78290	79036	-	MDNEJI_03177	algR	alginate biosynthesis regulator AlgR	BlastRules:WP_003096397, SO:0001217, UniRef:UniRef50_P26275
contig_974	cds	79041	80117	-	MDNEJI_03178	algZ	alginate biosynthesis two-component system sensor histidine kinase AlgZ	BlastRules:WP_003096404, SO:0001217, UniRef:UniRef50_G3XCZ2
contig_974	cds	80342	81736	+	MDNEJI_03179		Argininosuccinate lyase	SO:0001217, UniRef:UniRef50_P59618
contig_974	cds	81880	82716	-	MDNEJI_03180		Transmembrane protein	SO:0001217, UniRef:UniRef50_Q9HTT5
contig_974	cds	83082	86351	-	MDNEJI_03181		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A1H1NNI9
contig_974	cds	86348	87451	-	MDNEJI_03182		Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6JN23
contig_975	cds	52	429	+	MDNEJI_03183		hypothetical protein	PFAM:PF00842.27
contig_976	cds	33	278	+	MDNEJI_03184		hypothetical protein	PFAM:PF17769.7
contig_981	cds	86	460	+	MDNEJI_03185		hypothetical protein	
contig_983	cds	165	326	+	MDNEJI_03186		hypothetical protein	
contig_984	cds	86	214	-	MDNEJI_03187		hypothetical protein	
contig_985	cds	283	2694	+	MDNEJI_03188		Quinoprotein glucose dehydrogenase	SO:0001217, UniRef:UniRef50_A0A653X5P0
contig_985	cds	2826	4946	+	MDNEJI_03189		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_Q9I1I6
contig_985	cds	5067	5354	+	MDNEJI_03190		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2R3IUE5
contig_985	cds	5367	6002	-	MDNEJI_03191		Transmembrane protein	SO:0001217, UniRef:UniRef50_Q9I1I8
contig_985	cds	5989	7533	-	MDNEJI_03192		Peptidase M48 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I1I9
contig_985	cds	7534	8196	-	MDNEJI_03193		hypothetical protein	
contig_985	cds	8193	8864	-	MDNEJI_03194		hypothetical protein	
contig_985	cds	8861	10318	-	MDNEJI_03195		Peptidase M48 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I1J2
contig_985	cds	10325	10753	-	MDNEJI_03196		Lipoprotein	SO:0001217, UniRef:UniRef50_Q9I1J3
contig_985	cds	10951	11895	+	MDNEJI_03197		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
contig_985	cds	11908	12600	-	MDNEJI_03198	arsH	NADPH-dependent quinone reductase ArsH	SO:0001217, UniRef:UniRef50_P74312
contig_985	cds	12612	13082	-	MDNEJI_03199		Arsenate reductase	SO:0001217, UniRef:UniRef50_A0A5E7R7M0
contig_985	cds	13114	14397	-	MDNEJI_03200		Arsenical pump membrane protein	SO:0001217, UniRef:UniRef50_A0A520CCY7
contig_985	cds	14411	14761	-	MDNEJI_03201	arsR	ArsR	SO:0001217, UniRef:UniRef50_O68020
contig_985	cds	14840	15730	-	MDNEJI_03202		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2U2XL91
contig_985	cds	15939	17000	+	MDNEJI_03203		alcohol dehydrogenase (NADP(+))	SO:0001217, UniRef:UniRef50_N1UZQ4
contig_985	cds	17025	17402	-	MDNEJI_03204	pumA	monooxygenase PumA	BlastRules:WP_003089304, SO:0001217, UniRef:UniRef50_A0A072ZMS6
contig_985	cds	17480	17950	+	MDNEJI_03205	soxR	Redox-sensitive transcriptional activator SoxR	SO:0001217, UniRef:UniRef50_A0A6G6IUC2
contig_985	cds	17958	19655	-	MDNEJI_03206	pbpC	putative peptidoglycan D,D-transpeptidase PbpC	SO:0001217, UniRef:UniRef50_Q9I1K1
contig_985	cds	19777	20292	-	MDNEJI_03207		Acetyltransferase PA2271	SO:0001217, UniRef:UniRef50_Q9I1K2
contig_985	cds	20300	20890	-	MDNEJI_03208	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0J6NCT8
contig_985	cds	21037	22242	+	MDNEJI_03209		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I1K4
contig_985	cds	22206	23276	-	MDNEJI_03210		ABM domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I1K5
contig_985	cds	23363	24259	+	MDNEJI_03211		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3EUM4
contig_985	cds	24332	25651	-	MDNEJI_03212		Gluconate 2-dehydrogenase cytochrome c subunit	SO:0001217, UniRef:UniRef50_D8MWW6
contig_985	cds	25663	27438	-	MDNEJI_03213		Membrane-bound flavoprotein subunit of gluconate 2-dehydrogenase	SO:0001217, UniRef:UniRef50_A0AA91IN29
contig_985	cds	27441	28157	-	MDNEJI_03214		Gluconate 2-dehydrogenase gamma chain	SO:0001217, UniRef:UniRef50_A0A7W5NI86
contig_985	cds	28325	29311	-	MDNEJI_03215		Glyoxylate reductase / Glyoxylatereductase / Hydroxypyruvate reductase, 2-ketoaldonate reductase, broad specificity	SO:0001217, UniRef:UniRef50_A0A653KDK5
contig_985	cds	29330	30637	-	MDNEJI_03216		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_U3GDJ8
contig_985	cds	30700	31650	-	MDNEJI_03217		2-dehydro-3-deoxygluconokinase	SO:0001217, UniRef:UniRef50_A0AAE6V308
contig_985	cds	31643	32425	-	MDNEJI_03218		Epimerase	SO:0001217, UniRef:UniRef50_Q88HH8
contig_985	cds	32497	33519	-	MDNEJI_03219	ptxS	transcriptional regulator PtxS	BlastRules:WP_003113738, BlastRules:WP_010954253, SO:0001217, UniRef:UniRef50_G3XD97
contig_985	cds	34082	35020	+	MDNEJI_03220	ptxR	HTH-type transcriptional regulator PtxR	BlastRules:WP_003089264, SO:0001217, UniRef:UniRef50_P72131
contig_985	cds	35124	35771	-	MDNEJI_03221	pvcD	paerucumarin biosynthesis heme-binding protein PvcD	BlastRules:WP_003113737
contig_985	cds	35764	37266	-	MDNEJI_03222	pvcC	paerucumarin biosynthesis protein PvcC	BlastRules:WP_003113736, SO:0001217, UniRef:UniRef50_O30372
contig_985	cds	37318	38193	-	MDNEJI_03223	pvcB	paerucumarin biosynthesis oxygenase PvcB	BlastRules:WP_003115812, SO:0001217, UniRef:UniRef50_Q9I1L4
contig_985	cds	38211	39197	-	MDNEJI_03224	pvcA	paerucumarin biosynthesis protein PvcA	BlastRules:WP_003113733, SO:0001217, UniRef:UniRef50_D3V9Q4
contig_985	cds	39412	40398	-	MDNEJI_03225		L-asparaginase 1	SO:0001217, UniRef:UniRef50_A0A5E6X8V5
contig_985	cds	40498	41943	-	MDNEJI_03226		Alanine:cation symporter family protein	SO:0001217, UniRef:UniRef50_A0A1Y6JSZ2
contig_985	cds	42112	42930	+	MDNEJI_03227		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_U2Z8G2
contig_985	cds	43063	44457	-	MDNEJI_03228		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_A0AAI8PC77
contig_985	cds	44461	45747	-	MDNEJI_03229		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A1C7D905
contig_985	cds	45748	46800	-	MDNEJI_03230		hypothetical protein	PFAM:PF02779.29, PFAM:PF02780.25
contig_985	cds	46797	48029	-	MDNEJI_03231		2-oxoisovalerate dehydrogenase subunit alpha	SO:0001217, UniRef:UniRef50_P09060
contig_985	cds	48071	48199	-	MDNEJI_03232		hypothetical protein	
contig_985	cds	48339	48800	+	MDNEJI_03233		Bkd operon transcriptional regulator	SO:0001217, UniRef:UniRef50_Q9I1M3
contig_985	cds	48872	49165	+	MDNEJI_03234		Inner centromere protein	SO:0001217, UniRef:UniRef50_A0A2R3J4E9
contig_985	cds	49166	50167	-	MDNEJI_03235		DNA topoisomerase	SO:0001217, UniRef:UniRef50_A0A2T6CQ93
contig_985	cds	50223	51956	-	MDNEJI_03236		FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_UPI000F538802
contig_985	cds	52144	53211	-	MDNEJI_03237		Acyltransferase 3 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I1M7
contig_985	cds	53294	54703	-	MDNEJI_03238	pslL	PslL	SO:0001217, UniRef:UniRef50_Q9I1M8
contig_985	cds	54705	56141	-	MDNEJI_03239	pslJ	PslJ	SO:0001217, UniRef:UniRef50_Q9I1M9
contig_985	cds	56144	57247	-	MDNEJI_03240	pslI	PslI	SO:0001217, UniRef:UniRef50_Q9I1N0
contig_985	cds	57238	58446	-	MDNEJI_03241		Glycosyltransferase subfamily 4-like N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q9R6C8
contig_985	cds	58455	59783	-	MDNEJI_03242		Glycosyl hydrolases family 39 N-terminal catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I1L4Y2
contig_985	cds	59773	60960	-	MDNEJI_03243		Glycosyl transferase family 1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R0CJH4
contig_985	cds	60960	62948	-	MDNEJI_03244		Lipopolysaccharide biosynthesis protein	SO:0001217, UniRef:UniRef50_C3K544
contig_985	cds	62963	63757	-	MDNEJI_03245	pslD	PslD	SO:0001217, UniRef:UniRef50_Q9I1N5
contig_985	cds	63763	64674	-	MDNEJI_03246	pslC	PslC	SO:0001217, UniRef:UniRef50_Q9I1N6
contig_985	cds	64674	66140	-	MDNEJI_03247		mannose-1-phosphate guanylyltransferase	SO:0001217, UniRef:UniRef50_A0A2C9EJH3
contig_985	cds	66140	67576	-	MDNEJI_03248	pslA	PslA	SO:0001217, UniRef:UniRef50_Q9I1N8
contig_985	cds	68104	68700	-	MDNEJI_03249		Transglycosylase SLT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3B8T2Q2
contig_985	cds	68820	69539	-	MDNEJI_03250		MOSC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S2FGR2
contig_985	cds	69755	70495	-	MDNEJI_03251		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_F8H0W7
contig_985	cds	70545	70907	-	MDNEJI_03252	ompA	Proteobacterial sortase system OmpA family protein	SO:0001217, UniRef:UniRef50_A0A509JP23
contig_985	cds	71383	72351	+	MDNEJI_03253		Metallo-beta-lactamase domain-containing protein	SO:0001217, UniRef:UniRef50_Q0HQ97
contig_985	cds	72693	78533	-	MDNEJI_03254		Helicase	SO:0001217, UniRef:UniRef50_A0A0Q5NQG6
contig_985	cds	78547	80682	-	MDNEJI_03255		Chromosome partition protein Smc	SO:0001217, UniRef:UniRef50_Q4KCB2
contig_985	cds	80696	81400	-	MDNEJI_03256		hypothetical protein	
contig_988	cds	197	337	+	MDNEJI_03257		hypothetical protein	
contig_990	cds	321	482	-	MDNEJI_03258		hypothetical protein	
contig_993	cds	53	322	+	MDNEJI_03259		hypothetical protein	
contig_996	cds	33	578	+	MDNEJI_03260		hypothetical protein	
contig_996	cds	601	1248	+	MDNEJI_03261	phzG2	pyridoxamine 5'-phosphate oxidase	SO:0001217, UniRef:UniRef50_UPI000FD58347, VFDB:VFC0272, VFDB:VFG015542
contig_996	cds	1428	2636	+	MDNEJI_03262	phzM	pyocyanin biosynthetic protein PhzM	BlastRules:WP_003115086, SO:0001217, UniRef:UniRef50_Q9HWG9
contig_996	cds	2741	3985	-	MDNEJI_03263		transporter	SO:0001217, UniRef:UniRef50_A0A0C5ELN4, VFDB:VFC0272, VFDB:VFG044096
contig_996	cds	3978	5483	-	MDNEJI_03264		PepSY domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S0PE40
contig_996	cds	5485	5766	-	MDNEJI_03265	fptB	Protein FptB	SO:0001217, UniRef:UniRef50_P42513
contig_996	cds	5766	7928	-	MDNEJI_03266	fptA	Fe(3+)-pyochelin receptor FptA	BlastRules:WP_003111969, SO:0001217, UniRef:UniRef50_P42512
contig_996	cds	8020	9744	-	MDNEJI_03267	pchI	ABC transporter ATP-binding protein PchI	BlastRules:WP_003115082, SO:0001217, UniRef:UniRef50_A0A6J5DYU8
contig_996	cds	9741	11453	-	MDNEJI_03268	pchH	ABC transporter ATP-binding protein PchH	BlastRules:WP_003115081, SO:0001217, UniRef:UniRef50_A0AAE8NBH6
contig_996	cds	11450	12499	-	MDNEJI_03269	pchG	pyochelin biosynthesis thiazoline reductase PchG	BlastRules:WP_003115080, SO:0001217, UniRef:UniRef50_A0A0C5DY33
contig_996	cds	12496	17925	-	MDNEJI_03270	pchF	pyochelin non-ribosomal peptide synthetase PchF	BlastRules:WP_003148107, SO:0001217, UniRef:UniRef50_Q9HWG4
contig_996	cds	18172	22251	-	MDNEJI_03271		Carrier domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EAA1
contig_996	cds	22445	23335	-	MDNEJI_03272	pchR	pyochelin biosynthesis transcriptional regulator PchR	BlastRules:WP_003106955, SO:0001217, UniRef:UniRef50_Q2RW53
contig_996	cds	23565	25208	+	MDNEJI_03273	pchD	pyochelin biosynthesis salicyl-AMP ligase PchD	BlastRules:WP_003114688, EC:2.7.7.-, SO:0001217, UniRef:UniRef50_O07899
contig_996	cds	25205	25960	+	MDNEJI_03274	pchC	pyochelin biosynthesis editing thioesterase PchC	BlastRules:WP_003114687, SO:0001217, UniRef:UniRef50_A0A0C5EER3
contig_996	cds	25960	26265	+	MDNEJI_03275	pchB	isochorismate lyase PchB	BlastRules:WP_003106950, EC:4.2.99.21
contig_996	cds	26262	27692	+	MDNEJI_03276	pchA	salicylate biosynthesis isochorismate synthase PchA	SO:0001217, UniRef:UniRef50_Q51508, VFDB:VFC0272, VFDB:VFG000171
contig_996	cds	27781	28278	-	MDNEJI_03277		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A7S9DZ01
contig_996	cds	28295	29683	-	MDNEJI_03278		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_Q88QK6
contig_996	cds	29897	32734	+	MDNEJI_03279		UvrABC system protein A	SO:0001217, UniRef:UniRef50_A0A349E9N0
contig_996	cds	32806	33270	-	MDNEJI_03280		Bacterioferritin	SO:0001217, UniRef:UniRef50_Q8EHV0
contig_996	cds	33401	34849	-	MDNEJI_03281	katA	catalase KatA	BlastRules:WP_003103909, EC:1.11.1.6, SO:0001217, UniRef:UniRef50_O52762
contig_996	cds	35130	35519	-	MDNEJI_03282		Large ribosomal subunit protein bL17	SO:0001217, UniRef:UniRef50_A5EXB2
contig_996	cds	35563	36564	-	MDNEJI_03283		DNA-directed RNA polymerase subunit alpha	SO:0001217, UniRef:UniRef50_P0A0Y1
contig_996	cds	36587	37207	-	MDNEJI_03284		Small ribosomal subunit protein uS4	SO:0001217, UniRef:UniRef50_C4K794
contig_996	cds	37224	37613	-	MDNEJI_03285		Small ribosomal subunit protein uS11	SO:0001217, UniRef:UniRef50_A1SXW6
contig_996	cds	37632	37988	-	MDNEJI_03286		Small ribosomal subunit protein uS13	SO:0001217, UniRef:UniRef50_Q8DML1
contig_996	ncRNA-region	37956	38051	-			Alpha operon ribosome binding site	RFAM:RF00140, SO:0000139
contig_996	cds	38119	38235	-	MDNEJI_03287		Large ribosomal subunit protein bL36	SO:0001217, UniRef:UniRef50_P20278
contig_996	cds	38264	39592	-	MDNEJI_03288	secY	Protein translocase subunit SecY	SO:0001217, UniRef:UniRef50_A0A5C9BIP9
contig_996	cds	39593	40027	-	MDNEJI_03289		Large ribosomal subunit protein uL15	SO:0001217, UniRef:UniRef50_Q9KP03
contig_996	cds	40031	40207	-	MDNEJI_03290		Large ribosomal subunit protein uL30	SO:0001217, UniRef:UniRef50_Q605D0
contig_996	cds	40210	40710	-	MDNEJI_03291		Small ribosomal subunit protein uS5	SO:0001217, UniRef:UniRef50_A0A4R6XNT6
contig_996	cds	40714	41064	-	MDNEJI_03292		Large ribosomal subunit protein uL18	SO:0001217, UniRef:UniRef50_Q83ER0
contig_996	cds	41075	41608	-	MDNEJI_03293		Large ribosomal subunit protein uL6	SO:0001217, UniRef:UniRef50_Q0VSI8
contig_996	cds	41620	42012	-	MDNEJI_03294		Small ribosomal subunit protein uS8	SO:0001217, UniRef:UniRef50_Q2S926
contig_996	cds	42200	42505	-	MDNEJI_03295		Small ribosomal subunit protein uS14	SO:0001217, UniRef:UniRef50_B4SKX6
contig_996	cds	42519	43058	-	MDNEJI_03296		Large ribosomal subunit protein uL5	SO:0001217, UniRef:UniRef50_Q5SHQ0
contig_996	cds	43078	43392	-	MDNEJI_03297		Large ribosomal subunit protein uL24	SO:0001217, UniRef:UniRef50_Q88QM4
contig_996	cds	43405	43773	-	MDNEJI_03298		Large ribosomal subunit protein uL14	SO:0001217, UniRef:UniRef50_Q5SHP8
contig_996	cds	43797	44063	-	MDNEJI_03299		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_Q9HWE4
contig_996	cds	44066	44257	-	MDNEJI_03300		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_Q5LW50
contig_996	cds	44257	44670	-	MDNEJI_03301		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_Q83ER9
contig_996	cds	44682	45368	-	MDNEJI_03302		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_A0A496Z022
contig_996	cds	45381	45713	-	MDNEJI_03303		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_P44360
contig_996	cds	45726	46001	-	MDNEJI_03304		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_A0A061NAJ4
contig_996	cds	46018	46839	-	MDNEJI_03305		Large ribosomal subunit protein uL2	SO:0001217, UniRef:UniRef50_P44343
contig_996	cds	46851	47150	-	MDNEJI_03306		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_Q2S914
contig_996	cds	47147	47749	-	MDNEJI_03307		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_Q9HWD6
contig_996	cds	47763	48398	-	MDNEJI_03308		Large ribosomal subunit protein uL3	SO:0001217, UniRef:UniRef50_P60438
contig_996	cds	48481	48792	-	MDNEJI_03309		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_Q2LQA2
contig_996	cds	48949	50142	-	MDNEJI_03310		Elongation factor Tu	SO:0001217, UniRef:UniRef50_P09591
contig_996	cds	50173	52293	-	MDNEJI_03311		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q88QN8
contig_996	cds	52324	52794	-	MDNEJI_03312		Small ribosomal subunit protein uS7	SO:0001217, UniRef:UniRef50_P02359
contig_996	cds	52894	53265	-	MDNEJI_03313		Small ribosomal subunit protein uS12	SO:0001217, UniRef:UniRef50_P35643
contig_996	ncRNA-region	53265	53386	-			Pseudomonas rpsL leader	RFAM:RF01773, SO:0000140
contig_996	cds	53417	57616	-	MDNEJI_03314		DNA-directed RNA polymerase subunit beta'	SO:0001217, UniRef:UniRef50_A0A0A8E9Y1
contig_996	cds	57682	61755	-	MDNEJI_03315		DNA-directed RNA polymerase subunit beta	SO:0001217, UniRef:UniRef50_B8F741
contig_996	ncRNA	61906	61971	-	MDNEJI_03316	P26	Pseudomonas sRNA P26	RFAM:RF00630, SO:0000655
contig_996	cds	61977	62345	-	MDNEJI_03317		Large ribosomal subunit protein bL12	SO:0001217, UniRef:UniRef50_P0A299
contig_996	cds	62424	62924	-	MDNEJI_03318		Large ribosomal subunit protein uL10	SO:0001217, UniRef:UniRef50_P44350
contig_996	ncRNA	62924	63116	+	MDNEJI_03319	P27	Pseudomonas sRNA P27	RFAM:RF01674, SO:0000655
contig_996	cds	63123	63818	-	MDNEJI_03320		Large ribosomal subunit protein uL1	SO:0001217, UniRef:UniRef50_P0A7L0
contig_996	cds	63818	64249	-	MDNEJI_03321		Large ribosomal subunit protein uL11	SO:0001217, UniRef:UniRef50_P10055
