Product	Sequence_Count	Sequence Ids	Locus Tag Count	Locus Tags
Maleylpyruvate isomerase	1	contig_1	1	OIFKLK_00496
Malonate decarboxylase acyl carrier protein	1	contig_1	1	OIFKLK_00219
Malonate decarboxylase subunit beta	1	contig_1	1	OIFKLK_00220
Malonate transporter subunit MadL	1	contig_1	1	OIFKLK_00224
Malonate-semialdehyde dehydrogenase	1	contig_1	1	OIFKLK_00138
Malonyl CoA-acyl carrier protein transacylase	1	contig_1	2	OIFKLK_00223;OIFKLK_02038
Malonyl-[acyl-carrier protein] O-methyltransferase	1	contig_1	1	OIFKLK_00526
Malto-oligosyltrehalose synthase	1	contig_1	1	OIFKLK_03152
malto-oligosyltrehalose trehalohydrolase	1	contig_1	1	OIFKLK_03150
Maltokinase	1	contig_1	1	OIFKLK_03162
Mandelate racemase	1	contig_1	1	OIFKLK_00884
Manganese Mn2+ riboswitch aptamer (yybP-ykoY)	1	contig_1	0	
Mannitol dehydrogenase	1	contig_1	1	OIFKLK_02904
Mannitol-binding protein	1	contig_1	1	OIFKLK_02908
mannose-1-phosphate guanylyltransferase	1	contig_1	2	OIFKLK_03017;OIFKLK_06302
mannuronan synthase	1	contig_1	1	OIFKLK_01463
MaoC-like domain-containing protein	1	contig_1	1	OIFKLK_05598
MAPEG family protein	1	contig_1	2	OIFKLK_00565;OIFKLK_04549
MarR family transcriptional repressor MexR	1	contig_1	1	OIFKLK_00447
MarR-family regulatory protein	1	contig_1	1	OIFKLK_01936
MBL fold metallo-hydrolase	1	contig_1	2	OIFKLK_01387;OIFKLK_02574
MbtH-like protein from the pyoverdine cluster	1	contig_1	1	OIFKLK_02836
Mce/MlaD domain-containing protein	1	contig_1	4	OIFKLK_01788;OIFKLK_03098;OIFKLK_05091;OIFKLK_05485
Mechanosensitive channel MscK	1	contig_1	1	OIFKLK_05842
Mechanosensitive ion channel family protein	1	contig_1	2	OIFKLK_01516;OIFKLK_05942
Mechanosensitive ion channel protein MscS	1	contig_1	1	OIFKLK_04064
Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1	contig_1	1	OIFKLK_05797
Medium/long-chain acyl-CoA thioesterase YigI	1	contig_1	3	OIFKLK_00952;OIFKLK_06041;OIFKLK_06087
Membrane dipeptidase	1	contig_1	1	OIFKLK_06243
Membrane fusion component of tripartite multidrug resistance system	1	contig_1	1	OIFKLK_05995
Membrane fusion protein (MFP) family protein	1	contig_1	2	OIFKLK_01579;OIFKLK_03441
Membrane fusion protein biotin-lipoyl like domain-containing protein	1	contig_1	4	OIFKLK_01629;OIFKLK_01690;OIFKLK_02818;OIFKLK_06073
Membrane fusion protein, multidrug efflux system	1	contig_1	1	OIFKLK_01860
Membrane protein	1	contig_1	3	OIFKLK_01029;OIFKLK_04060;OIFKLK_06058
Membrane protein component of ABC ribose transporter	1	contig_1	1	OIFKLK_03370
Membrane protein FxsA	1	contig_1	1	OIFKLK_05022
Membrane protein GlpM	1	contig_1	1	OIFKLK_01416
Membrane protein insertase YidC	1	contig_1	1	OIFKLK_06419
Membrane-bound aldehyde dehydrogenase [pyrroloquinoline-quinone]	1	contig_1	1	OIFKLK_02869
Membrane-bound flavoprotein subunit of gluconate 2-dehydrogenase	1	contig_1	1	OIFKLK_02982
Membrane-bound lysozyme inhibitor of C-type lysozyme	1	contig_1	1	OIFKLK_04531
Membrane-bound lytic murein transglycosylase A	1	contig_1	1	OIFKLK_04163
Membrane-bound lytic murein transglycosylase B	1	contig_1	2	OIFKLK_04214;OIFKLK_05080
Membrane-bound lytic murein transglycosylase F	1	contig_1	1	OIFKLK_01171
Mercuric resistance operon regulatory protein	1	contig_1	2	OIFKLK_02561;OIFKLK_02585
mercuric transport protein MerT	1	contig_1	1	OIFKLK_05262
mercury resistance co-regulator MerD	1	contig_1	1	OIFKLK_05266
mercury resistance system periplasmic binding protein MerP	1	contig_1	1	OIFKLK_05263
mercury resistance system transport protein MerF	1	contig_1	1	OIFKLK_05264
mercury resistance transcriptional regulator MerR	1	contig_1	1	OIFKLK_05261
mercury(II) reductase	1	contig_1	1	OIFKLK_05265
Metabolite efflux transporter	1	contig_1	1	OIFKLK_02221
Metal ABC transporter ATPase	1	contig_1	1	OIFKLK_05812
Metal ABC transporter substrate-binding protein	1	contig_1	1	OIFKLK_02838
Metal resistance protein	1	contig_1	1	OIFKLK_03796
Metal-binding protein	1	contig_1	1	OIFKLK_05518
Metal-dependent hydrolase	1	contig_1	4	OIFKLK_01664;OIFKLK_03839;OIFKLK_04570;OIFKLK_05780
Metallo-beta-lactamase domain-containing protein	1	contig_1	4	OIFKLK_00065;OIFKLK_00955;OIFKLK_01966;OIFKLK_04568
Metallo-beta-lactamase superfamily	1	contig_1	1	OIFKLK_04981
metalloendopeptidase Mep72	1	contig_1	1	OIFKLK_02235
metallopeptidase MdpA	1	contig_1	1	OIFKLK_05136
Metallopeptidase, zinc binding protein	1	contig_1	1	OIFKLK_05521
metalloprotease ImpA	1	contig_1	1	OIFKLK_00596
Metalloprotease PmbA	1	contig_1	1	OIFKLK_05110
metalloprotease protease	1	contig_1	1	OIFKLK_01351
Metalloprotease TldD	1	contig_1	1	OIFKLK_05112
Metalloprotease TldD/E C-terminal domain-containing protein	1	contig_1	1	OIFKLK_02718
Metalloprotease YcaL	1	contig_1	1	OIFKLK_00292
Methanesulfonate monooxygenase	1	contig_1	1	OIFKLK_02504
Methionine aminopeptidase	1	contig_1	2	OIFKLK_01342;OIFKLK_02282
Methionine biosynthesis protein MetW	1	contig_1	1	OIFKLK_00411
Methionine import ATP-binding protein MetN 1	1	contig_1	1	OIFKLK_02896
Methionine import ATP-binding protein MetN 2	1	contig_1	1	OIFKLK_06353
Methionine synthase	1	contig_1	1	OIFKLK_03477
Methionine--tRNA ligase	1	contig_1	1	OIFKLK_01502
Methionyl-tRNA formyltransferase	1	contig_1	1	OIFKLK_00022
Methionyl/Leucyl tRNA synthetase domain-containing protein	1	contig_1	1	OIFKLK_00668
Methyl viologen resistance protein SmvA	1	contig_1	1	OIFKLK_01219
Methyl-accepting chemotaxis protein	1	contig_1	9	OIFKLK_02090;OIFKLK_02143;OIFKLK_02673;OIFKLK_03687;OIFKLK_04922;OIFKLK_05158;OIFKLK_05247;OIFKLK_05401;OIFKLK_05731
Methyl-accepting chemotaxis protein Aer	1	contig_1	1	OIFKLK_03819
methyl-accepting chemotaxis protein CtpH	1	contig_1	1	OIFKLK_02684
Methyl-accepting chemotaxis protein CtpL	1	contig_1	1	OIFKLK_05659
Methyl-accepting chemotaxis protein I (Serine chemoreceptor protein)	1	contig_1	1	OIFKLK_04135
Methyl-accepting chemotaxis protein McpK	1	contig_1	1	OIFKLK_05894
Methyl-accepting chemotaxis protein McpU	1	contig_1	1	OIFKLK_02379
Methyl-accepting chemotaxis protein PctA	1	contig_1	1	OIFKLK_04939
methyl-accepting chemotaxis protein PctA	1	contig_1	1	OIFKLK_04941
methyl-accepting chemotaxis protein PctB	1	contig_1	1	OIFKLK_04942
Methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor	1	contig_1	1	OIFKLK_03385
Methylated-DNA--protein-cysteine methyltransferase	1	contig_1	2	OIFKLK_01405;OIFKLK_04406
methylcrotonyl-CoA carboxylase subunit alpha	1	contig_1	1	OIFKLK_03301
methylcrotonyl-CoA carboxylase subunit beta	1	contig_1	1	OIFKLK_03299
Methylenetetrahydrofolate reductase	1	contig_1	1	OIFKLK_00453
Methylmalonate-semialdehyde dehydrogenase [acylating]	1	contig_1	2	OIFKLK_01431;OIFKLK_04693
Methylmalonyl-CoA carboxyltransferase 5S subunit	1	contig_1	1	OIFKLK_06283
Methylthioribose-1-phosphate isomerase	1	contig_1	1	OIFKLK_01834
Methylthioribulose-1-phosphate dehydratase	1	contig_1	1	OIFKLK_03649
Methyltransferase	1	contig_1	1	OIFKLK_03216
Methyltransferase domain-containing protein	1	contig_1	4	OIFKLK_03223;OIFKLK_03278;OIFKLK_03394;OIFKLK_05936
Methyltransferase FkbM domain-containing protein	1	contig_1	2	OIFKLK_00364;OIFKLK_04301
Methyltransferase small domain-containing protein	1	contig_1	1	OIFKLK_03132
Methyltransferase type 11	1	contig_1	1	OIFKLK_02570
Methyltransferase type 11 domain-containing protein	1	contig_1	6	OIFKLK_00583;OIFKLK_00850;OIFKLK_01047;OIFKLK_02353;OIFKLK_04640;OIFKLK_06309
Methyltransferase type 12	1	contig_1	1	OIFKLK_02794
MFS family transporter	1	contig_1	1	OIFKLK_05424
MFS transporter	1	contig_1	16	OIFKLK_00513;OIFKLK_01135;OIFKLK_01472;OIFKLK_01653;OIFKLK_02750;OIFKLK_02932;OIFKLK_03256;OIFKLK_03708;OIFKLK_03739;OIFKLK_03811;OIFKLK_03938;OIFKLK_04243;OIFKLK_04256;OIFKLK_05529;OIFKLK_05562;OIFKLK_05719
MFS transporter AmpG	1	contig_1	1	OIFKLK_05028
MG(2+) CHELATASE FAMILY PROTEIN / ComM-related protein	1	contig_1	1	OIFKLK_06132
Mg(2+)/citrate complex secondary transporter	1	contig_1	1	OIFKLK_06318
Mg2+ transporter protein, CorA family protein	1	contig_1	1	OIFKLK_03557
minor amyloid subunit FapB	1	contig_1	1	OIFKLK_03363
MmcQ/YjbR family DNA-binding protein	1	contig_1	1	OIFKLK_03318
MmgE/PrpD family protein	1	contig_1	1	OIFKLK_04517
MmsAB operon regulatory protein	1	contig_1	1	OIFKLK_04692
MmsAB operon transcriptional regulator MmsR	1	contig_1	1	OIFKLK_01430
MmyB-like transcription regulator ligand binding domain-containing protein	1	contig_1	1	OIFKLK_04123
MobA-like NTP transferase domain-containing protein	1	contig_1	1	OIFKLK_05385
Mobilization protein	1	contig_1	3	OIFKLK_03045;OIFKLK_03054;OIFKLK_03350
ModE molybdate transport repressor domain-containing protein	1	contig_1	1	OIFKLK_01226
Modulator of FtsH protease HflC	1	contig_1	1	OIFKLK_02809
Modulator of FtsH protease HflK	1	contig_1	1	OIFKLK_02810
Modulator of FtsH protease YccA	1	contig_1	1	OIFKLK_02431
molecular chaperone CupB2	1	contig_1	1	OIFKLK_00840
Molecular chaperone DjlA	1	contig_1	1	OIFKLK_00623
Molybdate ABC transporter substrate-binding protein	1	contig_1	1	OIFKLK_03456
Molybdenum cofactor biosynthesis protein B	1	contig_1	2	OIFKLK_01010;OIFKLK_01975
Molybdenum cofactor biosynthesis protein F	1	contig_1	1	OIFKLK_00838
Molybdenum cofactor guanylyltransferase	1	contig_1	1	OIFKLK_01974
Molybdenum transport ATP-binding protein	1	contig_1	1	OIFKLK_03458
Molybdenum transport system permease	1	contig_1	1	OIFKLK_03457
Molybdopterin biosynthesis MoeB protein	1	contig_1	1	OIFKLK_05433
Molybdopterin molybdenumtransferase	1	contig_1	1	OIFKLK_01976
molybdopterin molybdotransferase MoeA	1	contig_1	1	OIFKLK_01011
Molybdopterin oxidoreductase	1	contig_1	1	OIFKLK_05743
Molybdopterin synthase catalytic subunit	1	contig_1	1	OIFKLK_01009
Molybdopterin synthase sulfur carrier subunit	1	contig_1	1	OIFKLK_01008
Monofunctional chorismate mutase	1	contig_1	1	OIFKLK_06023
monooxygenase PumA	1	contig_1	1	OIFKLK_02973
Mop domain-containing protein	1	contig_1	2	OIFKLK_00510;OIFKLK_01543
Mor transcription activator domain-containing protein	1	contig_1	1	OIFKLK_00761
Morphogenetic protein	1	contig_1	1	OIFKLK_02440
MOSC domain-containing protein	1	contig_1	4	OIFKLK_00553;OIFKLK_01982;OIFKLK_03020;OIFKLK_05176
MOSC domain-containing protein YiiM	1	contig_1	1	OIFKLK_05691
MotA/TolQ/ExbB proton channel domain-containing protein	1	contig_1	2	OIFKLK_00207;OIFKLK_03391
MoxR-like ATPase	1	contig_1	1	OIFKLK_01933
MPN domain-containing protein	1	contig_1	2	OIFKLK_02598;OIFKLK_04726
MPP_YbbF-LpxH domain containing protein	1	contig_1	1	OIFKLK_01782
mucoid induction factor MucE	1	contig_1	1	OIFKLK_00892
mucoidy inhibitor MuiA	1	contig_1	1	OIFKLK_03977
Muconate cycloisomerase 1	1	contig_1	1	OIFKLK_02741
Muconolactone Delta-isomerase	1	contig_1	1	OIFKLK_02742
Multicomponent K+:H+ antiporter subunit D	1	contig_1	1	OIFKLK_04340
Multicopper oxidase	1	contig_1	2	OIFKLK_01167;OIFKLK_02933
Multidrug DMT transporter permease	1	contig_1	1	OIFKLK_02319
multidrug efflux RND transporter outer membrane channel subunit OprM	1	contig_1	1	OIFKLK_00450
multidrug efflux RND transporter outer membrane subunit OpmB	1	contig_1	1	OIFKLK_02724
multidrug efflux RND transporter outer membrane subunit OprN	1	contig_1	1	OIFKLK_02755
multidrug efflux RND transporter periplasmic adaptor subunit MexA	1	contig_1	1	OIFKLK_00448
multidrug efflux RND transporter periplasmic adaptor subunit MexC	1	contig_1	1	OIFKLK_05366
multidrug efflux RND transporter periplasmic adaptor subunit MexE	1	contig_1	1	OIFKLK_02757
multidrug efflux RND transporter periplasmic adaptor subunit MexJ	1	contig_1	1	OIFKLK_01260
multidrug efflux RND transporter periplasmic adaptor subunit MexM	1	contig_1	1	OIFKLK_04037
multidrug efflux RND transporter periplasmic adaptor subunit MexP	1	contig_1	1	OIFKLK_01481
multidrug efflux RND transporter periplasmic adaptor subunit MexV	1	contig_1	1	OIFKLK_05008
multidrug efflux RND transporter periplasmic adaptor subunit MexX	1	contig_1	1	OIFKLK_03293
multidrug efflux RND transporter periplasmic adaptor subunit MuxA	1	contig_1	1	OIFKLK_02720
multidrug efflux RND transporter permease subunit MexB	1	contig_1	1	OIFKLK_00449
multidrug efflux RND transporter permease subunit MexD	1	contig_1	1	OIFKLK_05365
multidrug efflux RND transporter permease subunit MexF	1	contig_1	1	OIFKLK_02756
multidrug efflux RND transporter permease subunit MexK	1	contig_1	1	OIFKLK_01261
multidrug efflux RND transporter permease subunit MexN	1	contig_1	1	OIFKLK_04036
multidrug efflux RND transporter permease subunit MexQ	1	contig_1	1	OIFKLK_01482
multidrug efflux RND transporter permease subunit MexW	1	contig_1	1	OIFKLK_05009
multidrug efflux RND transporter permease subunit MexY	1	contig_1	1	OIFKLK_03294
multidrug efflux RND transporter permease subunit MuxB	1	contig_1	1	OIFKLK_02721
multidrug efflux system transcriptional regulator MexT	1	contig_1	1	OIFKLK_02758
multidrug efflux transporter outer membrane subunit OpmE	1	contig_1	1	OIFKLK_01483
multidrug efflux transporter outer membrane subunit OprJ	1	contig_1	1	OIFKLK_05364
Multidrug resistance membrane translocase	1	contig_1	1	OIFKLK_05996
Multidrug resistance protein B	1	contig_1	1	OIFKLK_02177
Multidrug resistance protein MdtL	1	contig_1	1	OIFKLK_04282
Multidrug RND transporter	1	contig_1	1	OIFKLK_05994
Multidrug transporter	1	contig_1	2	OIFKLK_00380;OIFKLK_01048
Multidrug transporter MdtC	1	contig_1	1	OIFKLK_02722
Multidrug-efflux transporter	1	contig_1	1	OIFKLK_02578
Multifunctional CCA protein	1	contig_1	1	OIFKLK_00609
Multifunctional fatty acid oxidation complex subunit alpha	1	contig_1	1	OIFKLK_03809
Multisubunit Na+/H+ antiporter, MnhE subunit	1	contig_1	1	OIFKLK_04339
Murein L,D-transpeptidase catalytic domain family protein	1	contig_1	1	OIFKLK_04711
Murein tetrapeptide carboxypeptidase	1	contig_1	1	OIFKLK_06037
MvaT DNA-binding domain-containing protein	1	contig_1	1	OIFKLK_02365
MYND finger	1	contig_1	1	OIFKLK_05309
N(G),N(G)-dimethylarginine dimethylaminohydrolase	1	contig_1	1	OIFKLK_04190
N-(5'-phosphoribosyl)anthranilate isomerase	1	contig_1	1	OIFKLK_01887
N-acetyl-gamma-glutamyl-phosphate reductase	1	contig_1	1	OIFKLK_00671
N-acetylglucosamine-6-phosphate deacetylase	1	contig_1	1	OIFKLK_01178
N-acetylglucosamine-specific PTS transporter subunit IIBC	1	contig_1	1	OIFKLK_01175
N-acetylglucosaminylphosphatidylinositol deacetylase	1	contig_1	1	OIFKLK_05822
N-acetylmuramate/N-acetylglucosamine kinase	1	contig_1	1	OIFKLK_00621
N-acetylmuramic acid 6-phosphate phosphatase	1	contig_1	1	OIFKLK_01831
N-acetylmuramoyl-L-alanine amidase	1	contig_1	2	OIFKLK_05160;OIFKLK_06389
N-acetylmuramoyl-L-alanine amidase AmiB	1	contig_1	1	OIFKLK_05765
N-acetylmuramoyl-L-alanine amidase AmpDh2	1	contig_1	1	OIFKLK_06334
N-acetylmuramoyl-L-alanine amidase AmpDh3	1	contig_1	1	OIFKLK_04631
N-acetylneuraminate lyase	1	contig_1	2	OIFKLK_00232;OIFKLK_04132
N-acetyltransferase	1	contig_1	1	OIFKLK_03653
N-acetyltransferase domain-containing protein	1	contig_1	20	OIFKLK_00123;OIFKLK_00259;OIFKLK_00501;OIFKLK_00899;OIFKLK_00981;OIFKLK_01617;OIFKLK_01726;OIFKLK_01753;OIFKLK_02404;OIFKLK_03375;OIFKLK_03426;OIFKLK_03581;OIFKLK_04044;OIFKLK_04334;OIFKLK_04862;OIFKLK_05174;OIFKLK_05469;OIFKLK_05604;OIFKLK_05968;OIFKLK_06281
N-acylhomoserine lactone acylase HacB	1	contig_1	1	OIFKLK_00321
N-carbamoyl-L-amino-acid hydrolase	1	contig_1	1	OIFKLK_00466
N-carbamoylputrescine amidase	1	contig_1	1	OIFKLK_00308
N-formylglutamate amidohydrolase	1	contig_1	1	OIFKLK_06359
N-formylglutamate deformylase	1	contig_1	1	OIFKLK_05912
N-methyl-D-aspartate receptor NMDAR2C subunit	1	contig_1	1	OIFKLK_03976
N-substituted formamide deformylase	1	contig_1	1	OIFKLK_02799
N-succinylarginine dihydrolase	1	contig_1	1	OIFKLK_04498
N-succinylglutamate 5-semialdehyde dehydrogenase	1	contig_1	1	OIFKLK_04499
N5-carboxyaminoimidazole ribonucleotide mutase	1	contig_1	1	OIFKLK_06274
N5-carboxyaminoimidazole ribonucleotide synthase	1	contig_1	1	OIFKLK_06273
Na(+)-translocating NADH-quinone reductase subunit A	1	contig_1	1	OIFKLK_02006
Na(+)-translocating NADH-quinone reductase subunit B	1	contig_1	1	OIFKLK_02007
Na(+)-translocating NADH-quinone reductase subunit C	1	contig_1	1	OIFKLK_02008
Na(+)-translocating NADH-quinone reductase subunit D	1	contig_1	1	OIFKLK_02009
Na(+)-translocating NADH-quinone reductase subunit E	1	contig_1	1	OIFKLK_02010
Na(+)-translocating NADH-quinone reductase subunit F	1	contig_1	1	OIFKLK_02011
Na(+)/H(+) antiporter NhaB	1	contig_1	1	OIFKLK_03502
Na(+)/H(+) antiporter NhaP	1	contig_1	1	OIFKLK_01040
Na(+)/H(+) antiporter subunit F	1	contig_1	1	OIFKLK_04338
Na+/H+ antiporter subunit C	1	contig_1	1	OIFKLK_04341
Na+/H+ antiporter subunit G	1	contig_1	1	OIFKLK_04337
NAD kinase	1	contig_1	1	OIFKLK_01915
NAD(P) transhydrogenase subunit beta	1	contig_1	1	OIFKLK_00205
NAD(P)-binding domain-containing protein	1	contig_1	1	OIFKLK_04699
NAD(P)-dependent dehydrogenase (Short-subunit alcohol dehydrogenase family)	1	contig_1	1	OIFKLK_03174
NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB	1	contig_1	1	OIFKLK_01064
NAD(P)H-dependent FMN reductase PA1204	1	contig_1	1	OIFKLK_04181
NAD(P)H-quinone oxidoreductase	1	contig_1	1	OIFKLK_04250
NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic	1	contig_1	1	OIFKLK_04342
NAD(P)H:quinone oxidoreductase	1	contig_1	1	OIFKLK_04443
NAD-capped RNA hydrolase NudC	1	contig_1	1	OIFKLK_03499
NAD-dependent aldehyde dehydrogenase	1	contig_1	1	OIFKLK_02923
NAD-dependent epimerase	1	contig_1	1	OIFKLK_03136
NAD-dependent epimerase/dehydratase domain-containing protein	1	contig_1	4	OIFKLK_00353;OIFKLK_01852;OIFKLK_05399;OIFKLK_06185
NAD-dependent L-serine dehydrogenase	1	contig_1	2	OIFKLK_01432;OIFKLK_04697
NAD-dependent malic enzyme	1	contig_1	1	OIFKLK_01513
NAD-dependent protein deacylase	1	contig_1	1	OIFKLK_04262
NAD-dependent protein deacylase 2	1	contig_1	1	OIFKLK_04188
NAD-specific glutamate dehydrogenase	1	contig_1	1	OIFKLK_01935
NADAR domain-containing protein	1	contig_1	1	OIFKLK_05345
NADH dehydrogenase	1	contig_1	3	OIFKLK_00148;OIFKLK_02340;OIFKLK_05178
NADH oxidase	1	contig_1	3	OIFKLK_02315;OIFKLK_03064;OIFKLK_04559
NADH pyrophosphatase	1	contig_1	2	OIFKLK_01181;OIFKLK_04411
NADH-quinone oxidoreductase	1	contig_1	1	OIFKLK_02392
NADH-quinone oxidoreductase subunit A 1	1	contig_1	1	OIFKLK_02397
NADH-quinone oxidoreductase subunit B	1	contig_1	1	OIFKLK_02396
NADH-quinone oxidoreductase subunit C/D	1	contig_1	1	OIFKLK_02395
NADH-quinone oxidoreductase subunit E	1	contig_1	1	OIFKLK_02394
NADH-quinone oxidoreductase subunit F	1	contig_1	1	OIFKLK_02393
NADH-quinone oxidoreductase subunit H	1	contig_1	1	OIFKLK_02391
NADH-quinone oxidoreductase subunit I 2	1	contig_1	1	OIFKLK_02390
NADH-quinone oxidoreductase subunit J	1	contig_1	1	OIFKLK_02389
NADH-quinone oxidoreductase subunit K	1	contig_1	1	OIFKLK_02388
NADH-quinone oxidoreductase subunit L	1	contig_1	1	OIFKLK_02387
NADH-quinone oxidoreductase subunit M	1	contig_1	1	OIFKLK_02386
NADH-quinone oxidoreductase subunit N	1	contig_1	1	OIFKLK_02385
NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	1	contig_1	3	OIFKLK_02078;OIFKLK_03908;OIFKLK_04989
NADH:ubiquinone oxidoreductase 49 kD subunit 7	1	contig_1	1	OIFKLK_06384
NADP-dependent 3-hydroxy acid dehydrogenase YdfG	1	contig_1	1	OIFKLK_05646
NADP-dependent oxidoreductase domain-containing protein	1	contig_1	2	OIFKLK_01134;OIFKLK_04634
NADPH--hemoprotein reductase	1	contig_1	1	OIFKLK_05151
NADPH-dependent 2,4-dienoyl-CoA reductase	1	contig_1	1	OIFKLK_05626
NADPH-dependent 7-cyano-7-deazaguanine reductase	1	contig_1	1	OIFKLK_02208
NADPH-dependent carbonyl reductase	1	contig_1	1	OIFKLK_01665
NADPH-dependent curcumin reductase	1	contig_1	1	OIFKLK_03120
NADPH-dependent FMN reductase ArsH	1	contig_1	2	OIFKLK_02628;OIFKLK_02967
narK RNA	1	contig_1	0	
Natural product biosynthesis protein	1	contig_1	1	OIFKLK_01145
NCS1 nucleoside transporter	1	contig_1	1	OIFKLK_05920
NdaF	1	contig_1	1	OIFKLK_03401
negative regulator of flagellin synthesis	1	contig_1	1	OIFKLK_01638
Neutral ceramidase	1	contig_1	2	OIFKLK_04554;OIFKLK_04658
NfeD-like C-terminal domain-containing protein	1	contig_1	2	OIFKLK_00472;OIFKLK_06050
NGG1p interacting factor NIF3	1	contig_1	1	OIFKLK_01174
NH(3)-dependent NAD(+) synthetase	1	contig_1	1	OIFKLK_05736
nicotinamidase	1	contig_1	1	OIFKLK_05734
Nicotinamidase/pyrazinamidase	1	contig_1	1	OIFKLK_01080
Nicotinamide riboside transporter PnuC	1	contig_1	1	OIFKLK_03360
Nicotinamide-nucleotide amidohydrolase PncC	1	contig_1	1	OIFKLK_01383
Nicotinate degradation protein R	1	contig_1	1	OIFKLK_03731
Nicotinate dehydrogenase large molybdopterin subunit	1	contig_1	1	OIFKLK_05389
Nicotinate dehydrogenase subunit B	1	contig_1	1	OIFKLK_03733
Nicotinate phosphoribosyltransferase	1	contig_1	2	OIFKLK_05010;OIFKLK_05735
nicotinate-nucleotide adenylyltransferase	1	contig_1	1	OIFKLK_05733
nicotinate-nucleotide diphosphorylase (carboxylating)	1	contig_1	1	OIFKLK_05162
Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	1	contig_1	1	OIFKLK_04105
NinG protein	1	contig_1	1	OIFKLK_01303
nitrate chemoreceptor McpN	1	contig_1	1	OIFKLK_02230
Nitrate reductase	1	contig_1	3	OIFKLK_00465;OIFKLK_01470;OIFKLK_03551
nitrate reductase (quinone)	1	contig_1	1	OIFKLK_01054
Nitrate reductase subunit beta	1	contig_1	1	OIFKLK_01055
Nitrate transporter	1	contig_1	2	OIFKLK_01052;OIFKLK_03546
nitrate/nitrite transporter NarK2	1	contig_1	1	OIFKLK_01053
Nitrate/nitrite two-component response regulator	1	contig_1	1	OIFKLK_01050
Nitrate/sulfonate/bicarbonate ABC transporter periplasmic protein	1	contig_1	1	OIFKLK_02507
Nitric oxide reductase NorE protein	1	contig_1	1	OIFKLK_00544
nitric oxide reductase subunit NorC	1	contig_1	1	OIFKLK_00546
nitric-oxide reductase subunit NorB	1	contig_1	1	OIFKLK_00547
Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	1	contig_1	1	OIFKLK_01132
nitrite reductase	1	contig_1	1	OIFKLK_00542
Nitrogen regulated small RNA	1	contig_1	1	OIFKLK_05948
Nitrogen regulatory protein P-II	1	contig_1	1	OIFKLK_06130
Nitroreductase domain-containing protein	1	contig_1	2	OIFKLK_00982;OIFKLK_02671
Nitrous-oxide reductase	1	contig_1	1	OIFKLK_01593
NlpC/P60 domain-containing protein	1	contig_1	2	OIFKLK_01512;OIFKLK_04187
Non-heme haloperoxidase	1	contig_1	1	OIFKLK_02314
Non-homologous end joining protein Ku	1	contig_1	1	OIFKLK_03164
Non-ribosomal peptide synthase	1	contig_1	1	OIFKLK_00847
non-ribosomal peptide synthetase	1	contig_1	1	OIFKLK_01662
non-specific serine/threonine protein kinase	1	contig_1	2	OIFKLK_03547;OIFKLK_05590
NRDE family protein	1	contig_1	1	OIFKLK_00360
NrdJb	1	contig_1	1	OIFKLK_06346
Nuclease SbcCD subunit C	1	contig_1	1	OIFKLK_04914
Nuclease SbcCD subunit D	1	contig_1	1	OIFKLK_04913
Nucleoid-associated protein PP_4268	1	contig_1	1	OIFKLK_03848
Nucleoid-associated protein YejK	1	contig_1	2	OIFKLK_01077;OIFKLK_05198
Nucleoside 2-deoxyribosyltransferase	1	contig_1	2	OIFKLK_00152;OIFKLK_00153
Nucleoside diphosphate kinase	1	contig_1	1	OIFKLK_01122
Nucleoside transporter/FeoB GTPase Gate domain-containing protein	1	contig_1	1	OIFKLK_06328
Nucleoside triphosphate hydrolase	1	contig_1	1	OIFKLK_04458
Nucleoside-binding protein	1	contig_1	1	OIFKLK_00243
Nucleoside-specific outer membrane channel protein Tsx	1	contig_1	1	OIFKLK_00173
Nucleotide pyrophosphohydrolase	1	contig_1	1	OIFKLK_05599
nucleotide sugar epimerase/dehydratase WbpM	1	contig_1	1	OIFKLK_01854
Nucleotide-binding protein NE1849	1	contig_1	1	OIFKLK_05103
Nucleotide-diphospho-sugar transferase domain-containing protein	1	contig_1	1	OIFKLK_00452
Nucleotidyl transferase AbiEii/AbiGii toxin family protein	1	contig_1	1	OIFKLK_04718
Nucleotidyltransferase	1	contig_1	1	OIFKLK_05350
Nucleotidyltransferase family protein	1	contig_1	1	OIFKLK_05588
Nudix hydrolase domain-containing protein	1	contig_1	5	OIFKLK_01182;OIFKLK_01514;OIFKLK_01823;OIFKLK_05732;OIFKLK_05903
Nus factor SuhB	1	contig_1	1	OIFKLK_01111
NYN domain-containing protein	1	contig_1	1	OIFKLK_00974
O-acetylhomoserine/O-acetylserine sulfhydrylase	1	contig_1	1	OIFKLK_05845
O-antigen biosynthesis protein	1	contig_1	1	OIFKLK_04300
O-antigen ligase WaaL	1	contig_1	1	OIFKLK_05819
O-methyltransferase	1	contig_1	1	OIFKLK_04185
O-methyltransferase family 3	1	contig_1	1	OIFKLK_04070
